Way Back Home,['Bob Crosby'],Presenting The Bob Crosby Show,1953,2:55,https://lh3.googleusercontent.com/OI9zt4y6ztv1Q87RSTSctZi58YWZK01SURpzt2o1JRrOqeBWhwWwNa3i3Lsp7tKWsZhQquVJvPeZZx8=w544-h544-l90-rj,https://music.youtube.com/watch?v=8wDCnmpIbFM,"['Bob Crosby', 'Presenting The Bob Crosby Show', 'Way Back Home']"
Dear Hearts and Gentle People,['Bob Crosby'],Presenting The Bob Crosby Show,1953,2:13,https://lh3.googleusercontent.com/OI9zt4y6ztv1Q87RSTSctZi58YWZK01SURpzt2o1JRrOqeBWhwWwNa3i3Lsp7tKWsZhQquVJvPeZZx8=w544-h544-l90-rj,https://music.youtube.com/watch?v=nJzFH-emqy8,"['Bob Crosby', 'Presenting The Bob Crosby Show', 'Dear Hearts and Gentle People']"
Happy Times,['Bob Crosby'],Presenting The Bob Crosby Show,1953,2:46,https://lh3.googleusercontent.com/OI9zt4y6ztv1Q87RSTSctZi58YWZK01SURpzt2o1JRrOqeBWhwWwNa3i3Lsp7tKWsZhQquVJvPeZZx8=w544-h544-l90-rj,https://music.youtube.com/watch?v=xwQPsihhngM,"['Bob Crosby', 'Presenting The Bob Crosby Show', 'Happy Times']"
Rasputin,['Boney M.'],Nightflight to Venus,1978,5:52,https://lh3.googleusercontent.com/QYCKdYb-q1OmjBjH3w-HhtA9--j8JtkIUfrE3G4-5tBmQKFr0gEgMaeiCkJ5Xh19IAX1fThIYhiFHPQ=w544-h544-s-l90-rj,https://music.youtube.com/watch?v=5Z0dxsFmX7c,"['Boney M.', 'ボニーエム', 'Nightflight to Venus', 'Rasputin']"
Rasputin,"['Majestic', 'Boney M.']",Rasputin,2021,3:06,https://lh3.googleusercontent.com/GbeV4z1OUJFze7oVjT536IZTUHCZN-jwwb9W_N9Gkw2Ndji0jt_WZr4kX8RjbaQwByjmeLNUHLy9lFXY=w544-h544-l90-rj,https://music.youtube.com/watch?v=Y2_hKPShcpY,"['Majestic', 'マジェスティック', 'Boney M.', 'ボニーエム', 'Rasputin']"
Anything Goes,"['Cole Porter', 'Vince Giordano', 'The Nighthawks']",It's De Lovely: The Authentic Cole Porter Collection,None,3:08,https://lh3.googleusercontent.com/1kELmUHIVh962_abA8GJEGWOUq0vV1uzeyq9_WKEIMMRX4MmQPztRfV7nElpLUwk3WqI0wsxxS-lxMqQ=w544-h544-s-l90-rj,https://music.youtube.com/watch?v=dxCjpEc66Dw,"['Cole Porter', 'コールポーター', 'Vince Giordano', 'The Nighthawks', ""It's De Lovely: The Authentic Cole Porter Collection"", 'Anything Goes']"
September,"['Earth, Wind & Fire']","The Best Of Earth, Wind & Fire Vol. 1",1978,3:35,https://lh3.googleusercontent.com/6yT9oflvqvXnTOu7x--2aTasgLebsNfff5RqsEd07J-oXnNYVLnn-YKu48juCBI1EKEWIa1fQTMw_Krw8A=w544-h544-l90-rj,https://music.youtube.com/watch?v=3cKtSlsYVEU,"['Earth', 'Wind & Fire EARTH', 'WIND & FIRE アースウインドアンドファイアー 球風火合唱團 The Best Of Earth', 'Wind & Fire Vol. 1 September']"
Uranium Fever,['Elton Britt'],Presenting Elton Britt,1955,2:19,https://lh3.googleusercontent.com/yPXM1B2_B31-NAXDAmRv_diDGIoknx7JWEPQ9rHhum74OzYmR6bds0yVV-5a213Eh1NJj3t68m3aGbc=w544-h544-l90-rj,https://music.youtube.com/watch?v=wKVmhaSY1X8,"['Elton Britt', 'Presenting Elton Britt', 'Uranium Fever']"
"Take Me Home, Country Roads (Original Version)",['John Denver'],"Poems, Prayers and Promises",None,3:10,https://lh3.googleusercontent.com/oQEZndpv0poCj_o1wBhiSOOyHo63Yn1um34pjQ1hzKP3jan8B6yagoOtXUI4RkbRlEO8k3D6ciQ7zO5TKQ=w544-h544-l90-rj,https://music.youtube.com/watch?v=c0dvabcWVo0,"['John Denver ジョンデンバー 約翰丹佛 Poems', 'Prayers and Promises Take Me Home', 'Country Roads']"
Personality,['Johnny Mercer'],Presenting Johnny Mercer,1934,2:50,https://lh3.googleusercontent.com/pgdlap4evDAclUA7I45kO4NTwTspE14RZwSus8mUcFbP4tGpGsim5bToUZ7rPXtOx_fC_D05rr2nXQ5QKQ=w544-h544-l90-rj,https://music.youtube.com/watch?v=vR-mTgLUGZk,"['Johnny Mercer', 'Presenting Johnny Mercer', 'Personality']"
Ac-Cent-Tchu-Ate the Positive,['Johnny Mercer'],Presenting Johnny Mercer,1934,2:49,https://lh3.googleusercontent.com/pgdlap4evDAclUA7I45kO4NTwTspE14RZwSus8mUcFbP4tGpGsim5bToUZ7rPXtOx_fC_D05rr2nXQ5QKQ=w544-h544-l90-rj,https://music.youtube.com/watch?v=Zd1qRSmwXmE,"['Johnny Mercer', 'Presenting Johnny Mercer', 'Ac-Cent-Tchu-Ate the Positive']"
Sugar,['Maroon 5'],V,2014,3:55,https://lh3.googleusercontent.com/4igiWMyX-TCOC4EwsL4hGJz4Z1QVSSLCrqAySMivS_UHkAjGQA7BqCf7iaaDQPSciW1T8xfDeDqP7iLzEA=w544-h544-l90-rj,https://music.youtube.com/watch?v=wSOc5jmvF-k,"['Maroon 5', 'マルーンファイブ', 'マルーン5', 'V', 'Sugar']"
Animals,['Maroon 5'],V,2014,3:51,https://lh3.googleusercontent.com/4igiWMyX-TCOC4EwsL4hGJz4Z1QVSSLCrqAySMivS_UHkAjGQA7BqCf7iaaDQPSciW1T8xfDeDqP7iLzEA=w544-h544-l90-rj,https://music.youtube.com/watch?v=5DF9aRuiOZo,"['Maroon 5', 'マルーンファイブ', 'マルーン5', 'V', 'Animals']"
Payphone,"['Maroon 5', 'Wiz Khalifa']",Overexposed,2012,3:51,https://lh3.googleusercontent.com/aqUChJrezGmTQ2x4_-Xj28XFlUVDIqEC2f_lEugI5EYRInPjlDyzBK1G5zwdlIEuBm3wDlJEu2O7F90Z=w544-h544-l90-rj,https://music.youtube.com/watch?v=smKgVuSB18k,"['Maroon 5', 'マルーンファイブ', 'マルーン5', 'Wiz Khalifa', 'ウィズカリファ', 'ウィズ・カリファ', 'Overexposed', 'Payphone']"
Memories,['Maroon 5'],JORDI,2019,3:09,https://lh3.googleusercontent.com/sP6s88dKenFXd9YsIUGjkAF9uaOKi6GB0f_O-g1NIv08Sv4Ae71nmXODj4C91vtvMNPvU3NfxsuYu2o=w544-h544-l90-rj,https://music.youtube.com/watch?v=lNilb-EaTOU,"['Maroon 5', 'マルーンファイブ', 'マルーン5', 'JORDI', 'Memories']"
One More Night,['Maroon 5'],Overexposed,2012,3:39,https://lh3.googleusercontent.com/aqUChJrezGmTQ2x4_-Xj28XFlUVDIqEC2f_lEugI5EYRInPjlDyzBK1G5zwdlIEuBm3wDlJEu2O7F90Z=w544-h544-l90-rj,https://music.youtube.com/watch?v=d_3voqjDxAg,"['Maroon 5', 'マルーンファイブ', 'マルーン5', 'Overexposed', 'One More Night']"
"Moves Like Jagger (Studio Recording From ""The Voice"" Performance)","['Maroon 5', 'Christina Aguilera']",Hands All Over,2011,3:21,https://lh3.googleusercontent.com/Ui7nHVaCSG8WCzCxhIz-of4el3xrx8WpKX8RZ6cowJBdoOwd9AmnEuINBYwVhBQjNu-zcABMSseFV6g=w544-h544-l90-rj,https://music.youtube.com/watch?v=2UfIXzKXic0,"['Maroon 5', 'マルーンファイブ', 'マルーン5', 'Christina Aguilera', 'クリスティーナアギレラ', 'クリスティーナ・アギレラ', 'Hands All Over', 'Moves Like Jagger']"
Maps,['Maroon 5'],V,2014,3:10,https://lh3.googleusercontent.com/4igiWMyX-TCOC4EwsL4hGJz4Z1QVSSLCrqAySMivS_UHkAjGQA7BqCf7iaaDQPSciW1T8xfDeDqP7iLzEA=w544-h544-l90-rj,https://music.youtube.com/watch?v=u6fQ9q9j-Qk,"['Maroon 5', 'マルーンファイブ', 'マルーン5', 'V', 'Maps']"
What Lovers Do,"['Maroon 5', 'SZA']",Red Pill Blues,2017,3:20,https://lh3.googleusercontent.com/ukH2eUwVN4dgJR_xTGjFuPUp0NkLnUINgEBHDGglldxDEor4GAXiC_Ssln8x6-BBsnjsu-hH149u_ao=w544-h544-l90-rj,https://music.youtube.com/watch?v=0siKyXL_h08,"['Maroon 5', 'マルーンファイブ', 'マルーン5', 'SZA', 'シザ', 'Red Pill Blues', 'What Lovers Do']"
Lucky Strike,['Maroon 5'],Overexposed,2012,3:05,https://lh3.googleusercontent.com/aqUChJrezGmTQ2x4_-Xj28XFlUVDIqEC2f_lEugI5EYRInPjlDyzBK1G5zwdlIEuBm3wDlJEu2O7F90Z=w544-h544-l90-rj,https://music.youtube.com/watch?v=EBk-o5Rg5Ck,"['Maroon 5', 'マルーンファイブ', 'マルーン5', 'Overexposed', 'Lucky Strike']"
